x,y,f_1,f_3,f_4,f_5,f_6,Avg_RMSE
103.968617249744,1.3464077740186,5.688905231658278,0.5989629635805613,3.4863866267533012,1.0262022914127336,5.335181757453309,3.227127774171637
103.968617249744,1.34721794930971,5.683931542894918,0.38981147767295,3.1837921293527778,0.9400172087650347,5.413846735655348,3.1222798188682055
103.968617249744,1.34802812460083,5.232360693673147,0.2746344357098174,2.5668940885749656,0.8787612484301093,5.393604455437767,2.8692509843651615
103.968617249744,1.34883829989195,5.44939332502781,0.5430756998381767,2.2591033769688167,1.5383759059571602,5.840656956693412,3.126121052897075
103.968617249744,1.34964847518306,6.60409265151506,1.215513104330583,5.1968148397837695,2.6027296455612436,5.430334364872856,4.209896921212702
103.968617249744,1.35045865047418,6.2380325861233565,1.2621043274753347,4.14278213309824,2.0568212411398683,5.509170760601176,3.841782209687595
103.968617249744,1.35126882576529,6.2630954907316685,1.3549501445112853,3.9046686352702302,1.8987341221896052,5.401376452773487,3.764564969095255
103.968617249744,1.35207900105641,6.228931143764605,0.8301638298424834,3.7853538254033054,1.9363689080500244,5.705151477070341,3.697193836826152
103.968617249744,1.35288917634753,6.6999106823120975,1.0323145204968682,3.8157606628406597,1.571615037248396,6.222320324656742,3.8683842455109527
103.968617249744,1.35369935163864,6.649422358333165,1.387514443782404,4.26886456327432,1.522047441967537,5.940405295754839,3.953650820622453
103.968617249744,1.35450952692976,5.412276546680388,0.5246359184415184,3.1380594384586296,0.56254327605442,4.984645068618985,2.9244320496507883
103.968617249744,1.35531970222087,5.481474754897551,0.7587095301940998,3.569860143315857,0.714385019683732,4.961079570174071,3.097101803653062
103.968617249744,1.35612987751199,5.313320561827741,0.6081772569122279,3.520201983929521,0.6668892718730035,4.673611354666178,2.9564400858417343
103.969427425035,1.34235689756302,4.846182043800727,1.1190942085570406,2.8467323927143937,0.40675436458764125,3.539545111726035,2.5516616242771675
103.969427425035,1.34316707285413,4.9797414795948995,1.185161567637003,2.9717609109803114,0.21903248841070777,3.709028310324399,2.6129449513894643
103.969427425035,1.34397724814525,5.278807252335479,1.3280789493687095,3.4066860774591774,0.0752194139398128,4.053610041780264,2.8284803469766886
103.969427425035,1.34478742343637,5.70035138760111,1.333411858086201,3.8001233894566404,0.32969142393120876,4.812554374571139,3.19522648672926
103.969427425035,1.34559759872748,6.612864161700319,1.8760888436443324,4.5175911686339525,0.9535078821854519,5.3750759199427876,3.8670255952213686
103.969427425035,1.3464077740186,6.1410162432101245,1.112560835220151,4.136551625498189,0.8195729891148176,5.6669758894740205,3.5753355165034604
103.969427425035,1.34721794930971,4.475423207184324,1.0219842194767104,1.8116183764797604,0.48485187795890283,4.533912854685067,2.465558107156953
103.969427425035,1.34802812460083,5.253609103914744,0.0337332729413653,2.639036765567731,0.6545316247531758,5.035523648538671,2.7232868831431376
103.969427425035,1.34883829989195,5.886244775239636,0.9108723258804012,3.7106668234522253,1.7584972753673895,5.337845532946989,3.520825346577328
103.969427425035,1.34964847518306,6.160840652347183,1.4760646379786202,3.896753224537914,1.7755757000049535,5.093928376021982,3.6806325181781303
103.969427425035,1.35045865047418,6.071133111515838,1.344812892177007,3.9109375150722805,1.9006262474980247,5.34160223130997,3.713822399514624
103.969427425035,1.35126882576529,5.826444611496367,0.9256332975390045,3.473704482357082,1.6491892797621261,5.198993986073326,3.414793131445581
103.969427425035,1.35207900105641,6.304506792560677,1.164490600784923,3.8430969132714274,2.364548085702296,5.6015982322711295,3.8556481249180905
103.969427425035,1.35288917634753,6.132153487403997,0.8497717878626574,3.5450532195561664,2.0280128481518815,5.562749709975037,3.6235482105899477
103.969427425035,1.35369935163864,5.80394065926075,0.4215918649022008,3.130397908869213,1.2513423068117078,5.429132164990104,3.2072809809667953
103.969427425035,1.35450952692976,5.1960127614322715,0.19648892683882124,2.6698682183845186,0.2418305659303357,5.039083854643451,2.6686568654458798
103.969427425035,1.35531970222087,5.476165303862796,0.34789491204597667,3.3792603326906807,0.5705510526763717,5.163633250048452,2.9875009702648554
103.969427425035,1.35612987751199,5.468844717834216,0.46959200428229764,3.495095690265945,0.4256469385293329,4.897099170566797,2.9512557042957175
