"x","y","period","avg_LST"
103.68262537198,1.33317491093037,"Mar-Apr 2013",23.5514606899685
103.68262537198,1.33398508622149,"Mar-Apr 2013",24.0918288760715
103.68262537198,1.3347952615126,"Mar-Apr 2013",24.5669926537408
103.68262537198,1.33560543680372,"Mar-Apr 2013",24.7939088609483
103.68262537198,1.33641561209483,"Mar-Apr 2013",25.1088413662381
103.68262537198,1.33722578738595,"Mar-Apr 2013",24.8143836127387
103.68262537198,1.33803596267707,"Mar-Apr 2013",24.2912633683946
103.68262537198,1.33884613796818,"Mar-Apr 2013",25.0495878855387
103.68262537198,1.3396563132593,"Mar-Apr 2013",24.6588840484619
103.68262537198,1.34046648855041,"Mar-Apr 2013",24.6084213256836
103.683435547271,1.32750368389256,"Mar-Apr 2013",25.6863524119059
103.683435547271,1.32831385918367,"Mar-Apr 2013",26.1375747256809
103.683435547271,1.32912403447479,"Mar-Apr 2013",26.0344032711453
103.683435547271,1.32993420976591,"Mar-Apr 2013",24.6748676300049
103.683435547271,1.33074438505702,"Mar-Apr 2013",23.8238722483317
103.683435547271,1.33155456034814,"Mar-Apr 2013",23.9418695237901
103.683435547271,1.33236473563925,"Mar-Apr 2013",24.854621887207
103.683435547271,1.33317491093037,"Mar-Apr 2013",24.5236246320936
103.683435547271,1.33398508622149,"Mar-Apr 2013",24.3836171891954
103.683435547271,1.3347952615126,"Mar-Apr 2013",24.471745385064
103.683435547271,1.33560543680372,"Mar-Apr 2013",24.3779748280843
103.683435547271,1.33641561209483,"Mar-Apr 2013",24.1091418796115
103.683435547271,1.33722578738595,"Mar-Apr 2013",23.9389837053087
103.683435547271,1.33803596267707,"Mar-Apr 2013",24.3073931799995
103.683435547271,1.33884613796818,"Mar-Apr 2013",25.3005466461182
103.683435547271,1.3396563132593,"Mar-Apr 2013",25.198119269477
103.683435547271,1.34046648855041,"Mar-Apr 2013",24.6838660240173
103.683435547271,1.34127666384153,"Mar-Apr 2013",24.5118389129639
103.684245722562,1.32750368389256,"Mar-Apr 2013",26.2373466491699
103.684245722562,1.32831385918367,"Mar-Apr 2013",26.9631218380398
103.684245722562,1.32912403447479,"Mar-Apr 2013",26.4134602016873
103.684245722562,1.32993420976591,"Mar-Apr 2013",25.1362147861057
103.684245722562,1.33074438505702,"Mar-Apr 2013",24.7448586357964
103.684245722562,1.33155456034814,"Mar-Apr 2013",24.8002688090007
103.684245722562,1.33236473563925,"Mar-Apr 2013",25.0571363237169
103.684245722562,1.33317491093037,"Mar-Apr 2013",24.4806291792128
103.684245722562,1.33398508622149,"Mar-Apr 2013",24.1591161092122
103.684245722562,1.3347952615126,"Mar-Apr 2013",24.3292058308919
103.684245722562,1.33560543680372,"Mar-Apr 2013",24.1257243686252
103.684245722562,1.33641561209483,"Mar-Apr 2013",23.9010393354628
103.684245722562,1.33722578738595,"Mar-Apr 2013",24.3910293579102
103.684245722562,1.33803596267707,"Mar-Apr 2013",24.8168279859755
103.684245722562,1.33884613796818,"Mar-Apr 2013",24.8735366397434
103.684245722562,1.3396563132593,"Mar-Apr 2013",24.7484855651855
103.684245722562,1.34046648855041,"Mar-Apr 2013",24.5844302707248
103.684245722562,1.34127666384153,"Mar-Apr 2013",24.0212310155233
103.685055897853,1.32750368389256,"Mar-Apr 2013",27.1983623504639
103.685055897853,1.32831385918367,"Mar-Apr 2013",27.7457355923123
103.685055897853,1.32912403447479,"Mar-Apr 2013",27.0676835378011
103.685055897853,1.32993420976591,"Mar-Apr 2013",25.6346590254042
103.685055897853,1.33074438505702,"Mar-Apr 2013",24.7189695570204
103.685055897853,1.33155456034814,"Mar-Apr 2013",24.5636439853244
103.685055897853,1.33236473563925,"Mar-Apr 2013",24.5430829789903
103.685055897853,1.33317491093037,"Mar-Apr 2013",24.0241232977973
103.685055897853,1.33398508622149,"Mar-Apr 2013",23.7869906955295
103.685055897853,1.3347952615126,"Mar-Apr 2013",23.9978190528022
103.685055897853,1.33560543680372,"Mar-Apr 2013",24.323702706231
103.685055897853,1.33641561209483,"Mar-Apr 2013",24.330712000529
103.685055897853,1.33722578738595,"Mar-Apr 2013",24.8031963772244
103.685055897853,1.33803596267707,"Mar-Apr 2013",24.9746375613742
103.685055897853,1.33884613796818,"Mar-Apr 2013",24.8677700890435
103.685055897853,1.3396563132593,"Mar-Apr 2013",24.7630483839247
103.685055897853,1.34046648855041,"Mar-Apr 2013",24.4897785186768
103.685055897853,1.34127666384153,"Mar-Apr 2013",23.9862853156196
103.685055897853,1.34208683913265,"Mar-Apr 2013",23.5847234725952
103.685866073144,1.32750368389256,"Mar-Apr 2013",26.869722366333
103.685866073144,1.32831385918367,"Mar-Apr 2013",27.0269012451172
103.685866073144,1.32912403447479,"Mar-Apr 2013",26.7726944817437
103.685866073144,1.32993420976591,"Mar-Apr 2013",25.3177990383572
103.685866073144,1.33074438505702,"Mar-Apr 2013",24.833456463284
103.685866073144,1.33155456034814,"Mar-Apr 2013",24.823345820109
103.685866073144,1.33236473563925,"Mar-Apr 2013",24.4853623708089
103.685866073144,1.33317491093037,"Mar-Apr 2013",23.9407257503933
103.685866073144,1.33398508622149,"Mar-Apr 2013",23.9409359825982
103.685866073144,1.3347952615126,"Mar-Apr 2013",24.2014545864529
103.685866073144,1.33560543680372,"Mar-Apr 2013",24.4169625176324
103.685866073144,1.33641561209483,"Mar-Apr 2013",24.5220890045166
103.685866073144,1.33722578738595,"Mar-Apr 2013",24.4900451236301
103.685866073144,1.33803596267707,"Mar-Apr 2013",24.7559416029188
103.685866073144,1.33884613796818,"Mar-Apr 2013",24.6159784528944
103.685866073144,1.3396563132593,"Mar-Apr 2013",24.4415853288439
103.685866073144,1.34046648855041,"Mar-Apr 2013",24.3743483225505
103.685866073144,1.34127666384153,"Mar-Apr 2013",24.2218619452582
103.685866073144,1.34208683913265,"Mar-Apr 2013",23.8671264648438
103.685866073144,1.34289701442376,"Mar-Apr 2013",23.7506494522095
103.686676248435,1.32750368389256,"Mar-Apr 2013",26.0447273254395
103.686676248435,1.32831385918367,"Mar-Apr 2013",25.4188974168566
103.686676248435,1.32912403447479,"Mar-Apr 2013",25.3570069207085
103.686676248435,1.32993420976591,"Mar-Apr 2013",24.9026732974582
103.686676248435,1.33074438505702,"Mar-Apr 2013",25.8203464084201
103.686676248435,1.33155456034814,"Mar-Apr 2013",25.5300504896376
103.686676248435,1.33236473563925,"Mar-Apr 2013",24.8758184644911
103.686676248435,1.33317491093037,"Mar-Apr 2013",24.332753499349
103.686676248435,1.33398508622149,"Mar-Apr 2013",24.1130513085259
103.686676248435,1.3347952615126,"Mar-Apr 2013",24.1623882717556
103.686676248435,1.33560543680372,"Mar-Apr 2013",24.2939838833279
103.686676248435,1.33641561209483,"Mar-Apr 2013",24.5517569647895
103.686676248435,1.33722578738595,"Mar-Apr 2013",24.6647616492377
